mineral_id,ion
3117eaa1-62a2-40f0-a0db-02e6e06dc1e8,Ti
3117eaa1-62a2-40f0-a0db-02e6e06dc1e8,V
0c8d5c06-d67e-4167-8fae-a2a7a3f2c6f1,Zn
0c8d5c06-d67e-4167-8fae-a2a7a3f2c6f1,Cu
77cc7d7c-50dd-4ab9-a4a4-bbcce7d9ac1a,Ce
1873fc9d-f0bd-4339-870c-be08fc15df66,La
ecf2a9aa-c2b1-4067-aba9-1dbc26751be9,C_2_H_3_N_3_
3587528a-f42d-4755-92e2-9229392b1d4f,Li
c95c6b23-c255-44a6-9e8f-c73c5365c832,Ce
6f19b1bb-84d1-407f-8fc0-0afa36f1be28,Y
427dfa98-cbc6-4b67-8e7b-5958936c0fd4,Ca
f602ce55-c99c-4d10-afe4-2add9db8f60d,K
b4c5bd43-7378-4744-9b54-74b20a573984,Na
f438b537-d115-494a-8e71-07aebfc66c0d,Sr
83a45d92-e2c5-46f5-9c5b-fbe93ff750fe,Ga
84f09585-1297-46a3-959e-1848ebf876f0,Ce
4167f3e6-aa25-495b-86cf-5d681eba67a5,Nd
8d6404c9-ca49-4dd2-ab86-2edd0511ff01,W
132180d9-5fbd-465f-a64f-7577ff828b82,W
6987aae9-3501-4bc2-a517-b0391f45e977,W
6987aae9-3501-4bc2-a517-b0391f45e977,Sb
2ce64ebd-8d20-4a7c-9d4e-5ae8dcfe5c76,W
63c95c27-8bc9-47ee-991a-9ab852c69a00,U
dfd4a956-ce00-46ba-aa85-78d68086dc75,U
dfd4a956-ce00-46ba-aa85-78d68086dc75,Mo
dfd4a956-ce00-46ba-aa85-78d68086dc75,O
dfd4a956-ce00-46ba-aa85-78d68086dc75,H
a519bedf-a534-4390-bd35-adf658fb91fb,U
a519bedf-a534-4390-bd35-adf658fb91fb,P
a519bedf-a534-4390-bd35-adf658fb91fb,Al
75e2d5ed-1030-4a69-b31f-d3f4073607a0,B
78056c0e-c297-41a8-8e0c-6856ed57c47b,U
78056c0e-c297-41a8-8e0c-6856ed57c47b,NH_4_
78056c0e-c297-41a8-8e0c-6856ed57c47b,As
489e4ffa-a45f-40af-9a79-a69de29a662d,U
489e4ffa-a45f-40af-9a79-a69de29a662d,NH_4_
489e4ffa-a45f-40af-9a79-a69de29a662d,P
b475e4d3-6e29-405b-aac1-c7ffbb22ca6b,U
b475e4d3-6e29-405b-aac1-c7ffbb22ca6b,Ca
b475e4d3-6e29-405b-aac1-c7ffbb22ca6b,CO_3_
46092f69-ec00-4871-aec5-336bf59c559d,U
32daa7ab-1bdc-4574-90f9-76371b6e2c99,U
fa3995a9-3f9c-437f-9ae2-aa72e966e9dc,U
17e2d8ee-eed5-442e-aec3-7a419ec72902,U
890371e4-d09f-4e77-a8ea-160ab7a520e9,U
70561ef3-6e6d-4760-a417-74c4f1866d8f,U
d80d15a5-9e88-43a6-a09a-15f1f3bd11f6,Nb
dedc198d-c708-445c-a5a3-107b760f841f,U
de09a236-51a5-4606-b7dc-713bd5c3be0a,U
cb231691-80ae-427c-ae12-84509ed9870b,U
9eb3fa0b-52bd-468c-8278-7c6eb4d6d98a,U
9eb3fa0b-52bd-468c-8278-7c6eb4d6d98a,Si
94322254-0190-4cc8-b7b3-8fbc170fe02e,U
703470e2-96ad-4abe-bbb8-5c9cedfa4abc,U
b03a348c-bdba-4bc4-bc2a-a603c686d7bf,U
b97337f4-f011-44a3-b616-0379a1d56688,U
a8fb4480-9a7e-4e17-98cf-5627374c008c,U
69f1764c-3948-48ab-b862-5f05cec007a1,U
69f1764c-3948-48ab-b862-5f05cec007a1,W
2e2d7424-9180-496c-b9b6-a5e33045bc53,U
975d4003-7bb3-4026-8497-d987346ec28a,C_5_H_4_N_4_O_3_
87722b7a-e8b1-40c8-8dcd-52eb86998677,UO_2_
87722b7a-e8b1-40c8-8dcd-52eb86998677,C_2_O_4_
65e655fb-45de-43cb-888d-410dcc1c81b3,U
65e655fb-45de-43cb-888d-410dcc1c81b3,P
0e6a4bee-2aa0-45a8-9285-0c86f815d248,U
0e6a4bee-2aa0-45a8-9285-0c86f815d248,Si
cf7456b2-7590-4a14-b89d-c0045af262f7,U
cf7456b2-7590-4a14-b89d-c0045af262f7,V
212aa237-c4f8-4530-98ec-f2b92bd72bde,OH
24c98f95-528e-4cf8-a249-788cca4648ef,V
c19b48f9-6ca3-4e02-a7eb-3a412d9c8b4b,V
d060a12a-59c1-481c-bc83-282c5b552fd8,V
97c651cb-476a-408a-8ca4-bb0fd876f943,V
af35719f-b008-44d9-a8b3-5dd2d9b34112,V
89b56436-e44f-4544-a26b-7ec4b9a372da,V
405d42ca-1d7f-40f0-badc-34dd49ba3dbb,V
9c27c0b6-df53-4bf3-acf0-50994f133c11,V
0324bd61-f1a5-427f-afde-befde07897c8,V
029d3d50-b5c2-4bc5-a641-652d0fabf69e,V
ff5b5d90-c378-4b3c-8bc4-670624ab05e4,V
7d6c6947-201b-4e26-90ff-f9a976027d65,V
fc835f83-acdd-40d2-8d5d-9185c924f9cc,V
7e4f7ed9-1043-410c-afee-db8192892b1d,V
bdcbe165-0149-430c-a791-7a84b7e8f7a3,V
ad26e361-853f-4c73-bfeb-4690399970ef,V
1022e9cc-38a9-4273-91dc-1a3d07facfac,V
1022e9cc-38a9-4273-91dc-1a3d07facfac,La
cabad71c-bf58-4083-b0eb-f3ba0769c919,V
cabad71c-bf58-4083-b0eb-f3ba0769c919,Ce
ece0e050-2eb2-4e7f-9f01-71503b2ba88e,V
f8603083-d774-4728-b1f5-3954edded0c3,V
f8603083-d774-4728-b1f5-3954edded0c3,Al
936d20f1-ebc2-4da2-ae81-585d3957c9fe,V
936d20f1-ebc2-4da2-ae81-585d3957c9fe,As
f29d4878-669b-42b3-91ba-7b6e5fa14872,V
9b9794d0-625e-4fc6-8a6c-c58b942fad47,V
9b9794d0-625e-4fc6-8a6c-c58b942fad47,U
9b9794d0-625e-4fc6-8a6c-c58b942fad47,Al
c9299201-6c01-463c-ac10-7b78f1e3f070,V
c9299201-6c01-463c-ac10-7b78f1e3f070,U
fb5c0a41-78b5-4e30-b569-7004279b90cc,Ce
91ccbdc0-df4e-45db-b357-647229216c2e,La
1beac0d6-cef0-4ed6-b83a-b0bfa198c2ec,Nd
5e755666-e9da-46c3-b7ff-a292734dca8d,Y
b3f755b8-6310-4fcd-acbf-bdce43f5a396,Fe
e9bb02e1-8e44-4f28-9267-d0529d73f1e4,Mn
b8be1def-7a1d-497d-9440-616f301c2822,Ca
b8be1def-7a1d-497d-9440-616f301c2822,Fe
b8be1def-7a1d-497d-9440-616f301c2822,Mg
0d01747c-c86c-49ee-9f4e-85290aba3cfc,Ca
0d01747c-c86c-49ee-9f4e-85290aba3cfc,Mg
1e8e1dea-013c-4d53-bc7b-ef3cd9dad78b,Ca
1e8e1dea-013c-4d53-bc7b-ef3cd9dad78b,Mn
1e8e1dea-013c-4d53-bc7b-ef3cd9dad78b,Mg
599bbfed-9a43-45b3-8e8c-f6a14ea4b5b3,Ca
599bbfed-9a43-45b3-8e8c-f6a14ea4b5b3,Mn
26a6931f-3937-4f6a-bf24-adbaca6d1332,Mn
26a6931f-3937-4f6a-bf24-adbaca6d1332,Fe
26a6931f-3937-4f6a-bf24-adbaca6d1332,Mg
b7575d92-d95b-43a7-b711-447a4b299950,Mn
b7575d92-d95b-43a7-b711-447a4b299950,Mg
794b9982-df78-46cc-b7a5-d42e9b373016,Ti
cd980abd-1501-4ebc-aa96-c9533c1a0607,W
62ff3b99-80d2-4610-a503-37bb544a7107,W
70d41aba-db02-4c12-8a1e-0e664b0f3c36,As
a4ae6260-b362-4870-952a-fa6b2c4d017c,Y
3c044ca9-f462-44f7-bcc9-542b81980618,Yb
1d64dee4-fb5d-4a0b-b0fd-b2bb272dc309,Y
1d64dee4-fb5d-4a0b-b0fd-b2bb272dc309,F
1d64dee4-fb5d-4a0b-b0fd-b2bb272dc309,Ti
1d64dee4-fb5d-4a0b-b0fd-b2bb272dc309,Si
9fcbfc39-aa64-41b9-b2dc-6ac6826fe7f7,Y
a9cd8da2-310e-4906-9908-d1319d3046dc,Y
df9239cb-e184-41d6-8613-225be158768e,Y
f9adc2fd-49aa-40db-a2ce-632dd96cbf17,Y
b9fc4291-7f94-49a7-aba9-2fe2f2772780,Y
58957794-9f3b-43ff-85d4-13e2ee1d19cc,Y
4c4e342d-32d1-4305-ad45-0d1e2d9271f6,Y
4c4e342d-32d1-4305-ad45-0d1e2d9271f6,Ce
8ef76628-6ae6-4033-8aa1-1eee3a46b9f8,Y
464badbd-5333-40d2-b178-411dcf33dc41,Y
f9861e7f-e233-41ab-991c-6f1beab5b99f,Y
669c8d9f-0a51-45a1-a532-c11917d2d3ce,Y
e6ced381-0fcd-4fcf-8126-ce4dfe1de4f2,Y
32614b5c-7b77-4371-ba94-da433e0e2d10,Y
9fe12ca6-727a-4071-a832-de602d76d46a,Y
ee2db81f-f060-4077-9d30-8aa7250ac71b,Y
979577b4-f0f1-41ec-b529-217a0af1ef78,Y
b0454468-d081-4238-9b80-3a186de3d4ef,Y
4ffdfd3b-9091-4972-9b57-88be1f93dc20,Y
3d4b6f83-11a2-4c84-8821-8f5b3d9bc0c9,Ce
c2cc57cf-beae-40d0-be3f-73baa3681065,Y
dfebead0-15cc-4040-94c3-25cdddba3e65,Zn
dfebead0-15cc-4040-94c3-25cdddba3e65,Al
dfebead0-15cc-4040-94c3-25cdddba3e65,Si
4d1f6c7c-f7fd-42a8-a599-e79ad8fabfd2,Zn
4ccae56f-b4be-43a0-87b9-3e4152ec5a9f,Zn
32276fb2-1716-4a6e-8f9b-7837090e827d,Zn
40ecdcf6-6996-4357-83d1-ea89e03624a0,Zn
393e1000-b29e-4a67-9db2-9413d453a2c1,Zn
393e1000-b29e-4a67-9db2-9413d453a2c1,Cu
f7a0a87c-d851-4e43-a166-d7e5525b1c8a,Zn
765db5f0-08a8-4f39-a8a0-8fbb31bf3c5d,Zn
b2dc2060-b955-4463-891f-d12e8d0ce5b8,Zn
22a3acda-b07a-4a61-86fb-ec6606d28acb,Zn
fcf1c847-1572-4072-b00f-372e50f68ecf,Zn
17a6a366-603c-4b59-963b-d422ff04bdb7,Zn
cebd40eb-dee5-4d74-b1f6-0aa43d6a688e,Zn
e51dacac-d11c-4ffb-b468-df235a3d0ea5,Zn
25413562-53cd-4f46-bddf-ad4226cc9f28,Zn
3c8077bb-9aee-435f-9416-896a01fe2535,Zn
20ae0bbb-808c-4a57-b155-4d42a3b07c11,Zn
0c07dc98-9707-4399-9a6e-bf24a1dc15ca,Zn
62e98ba4-46b6-49e8-bebc-df7ff4fb0bf7,Zn
62e98ba4-46b6-49e8-bebc-df7ff4fb0bf7,Mn
3cc1638d-1392-41e0-a93a-6e758f2642cd,Zn
5963cf23-8bf4-48fa-9b68-9e5a09834ac6,Zn
d7c03743-110e-418e-904a-c87359f724b0,Zn
253567c0-5b23-4341-83fd-e82306c160d5,Zn
64c99264-2824-4e86-8a7e-dedd08c36805,Zn
e984c15a-a95e-415b-b705-603385fa8eda,Zn
c822954e-167f-4792-80e3-1cf00775a1ba,Zn
2512924f-4e5c-4c42-961b-4881b2bea864,Zn
67a9b41d-a2bb-4894-b8d3-d025a5e51db6,Zn
e94035ce-99da-470a-977f-7cd81bc4208b,Zn
8effbc8a-ddad-4083-a51e-20c6acb33970,Zn
55afee54-66ef-470e-a7a0-abb2391c3c84,Zn
c1155f08-3c51-4f11-ba59-0d63602c1639,Zn
fdfe5753-16d8-479b-ba6c-d0525daad79d,Zn
94558817-8a24-4244-99b7-48c7fe83e672,Zn
9030e5a3-3c85-48d0-880a-142869a263a8,Zn
f9f33dd8-f9ad-4d7d-97aa-b5a02ed64032,Zn
517363bb-7cfa-4fb0-9f44-4dbc9239b392,Zn
24e58431-90d5-4717-9a59-1f24a37b7d8b,Zn
3ad09f01-062c-48cf-8960-95c8767cc151,Zn
d51a058f-8544-4cf9-b127-152db3edccd2,Zn
b05285e3-b8f6-47b8-b2c8-30fabc8e7448,Zn
f4319995-6065-463e-b915-2cfa7bb47c5a,Zn
c2aae6db-4159-4c97-b6b7-f6c9d8a704be,Zn
a9034458-26d6-4678-a651-1dec4a36b06b,Zn
590090c2-4ea0-46cb-b5ea-2cf0d1a40965,Zn
b34de7fb-c35b-4dbd-8b08-99e5bdd1c326,Zn
a450b34e-219b-458e-a065-8ddca6109363,Zn
6d32c26d-d23a-47f2-8386-b83edbc0773b,Zn
19b55379-9c2a-43b0-86c7-6f6454431669,Zn
41371147-bf8a-4b37-b3fb-cc3decfdb4a2,Zn
302b3091-380e-44b4-a032-64e5ebc9df30,Zn
385aee0d-1206-465e-947b-3ba8f84d6567,Zn
3e41ba5b-4424-4a09-8fd2-5f531b7343e5,Zn
c8ed804f-2453-4608-95f9-32816aa261af,Zn
c8ed804f-2453-4608-95f9-32816aa261af,Se
3b8240cb-81ca-4710-9ab4-77020ce8ce0e,Zn
3b8240cb-81ca-4710-9ab4-77020ce8ce0e,Si
21f77703-62ef-4b66-8083-8b92fcbe539d,Zn
ab3675a9-f15e-41c7-a898-1dda01348e54,Zn
fe964605-98ca-4d67-8b91-929f6d48e43b,Zn
0ec40dc2-44d1-40c1-9c5e-4cf70d684960,Zr
b7ab8d15-b4e3-4d3a-aea8-f2c7dcf7161a,Zr
d7894ced-0b6a-4dfa-8898-31da3bc6d257,Zr
d7894ced-0b6a-4dfa-8898-31da3bc6d257,SO_4_
3c98f8c4-f205-48b9-97f9-b91d62d6faed,Zr
3c98f8c4-f205-48b9-97f9-b91d62d6faed,Si
3c98f8c4-f205-48b9-97f9-b91d62d6faed,Ce
b910ca33-8fd5-4866-b715-e76a140b0ffe,Zr
b910ca33-8fd5-4866-b715-e76a140b0ffe,Si
b910ca33-8fd5-4866-b715-e76a140b0ffe,Na
c231638b-4fdd-41f4-9929-9d8ea235d6f8,Zn
c231638b-4fdd-41f4-9929-9d8ea235d6f8,U
c231638b-4fdd-41f4-9929-9d8ea235d6f8,Ca
def385e9-b0fe-416f-a901-f9865795acf6,Ni
def385e9-b0fe-416f-a901-f9865795acf6,As
9ee070dc-2209-483d-b67c-3f6354aaec42,Mo
7e65124f-c496-4f9d-a163-97be6591eccc,Ce
a6f0b82d-a403-4c8d-b66a-491f4bf1faef,NH_4_
ec46acf3-9c2d-40cd-a8ce-4dad0849c969,Nb
e3f6c0f9-0da7-4b45-aa09-0005901820d9,Na
e3f6c0f9-0da7-4b45-aa09-0005901820d9,SO_4_
e3f6c0f9-0da7-4b45-aa09-0005901820d9,CO(NH_2_)_2_
da41aadd-8ce6-4f96-9c9f-32e7ab3edf43,As
0d20b12b-6284-43fb-9798-dab6e627e6cf,K
0d20b12b-6284-43fb-9798-dab6e627e6cf,Na
0d20b12b-6284-43fb-9798-dab6e627e6cf,Mn
f9bf2090-316f-416e-ab83-b82eaeb04b99,Pb
